A,Z,Element,Elevel,T1/2 (num),Decay Time (sec),full name,Total amount (number atoms),Total amount (gram)
143.0,55.0,CS,0.0,1.791,788400000.0,CS143-0.0,3299.439181167464,1.3132855362944698e-18
72.0,30.0,ZN,0.0,167400.0,788400000.0,ZN72-0.0,112599.68690239452,4.470695696962873e-17
101.0,43.0,TC,0.0,852.0,788400000.0,TC101-0.0,12520758.514288146,4.979525703273429e-15
146.0,56.0,BA,0.0,2.21,788400000.0,BA146-0.0,2055.056383708896,8.182099765577747e-19
110.0,43.0,TC,0.0,0.9,788400000.0,TC110-0.0,230.41737809686228,9.179003918812383e-20
163.0,67.0,HO,297.88,1.09,788400000.0,HO163-297.88,1.1559270537336574e-05,4.587492097107882e-27
129.0,50.0,SN,0.0,133.8,788400000.0,SN129-0.0,362601.5201267944,1.442317576905192e-16
99.0,38.0,SR,0.0,0.269,788400000.0,SR99-0.0,47.29386343229553,1.88280517471701e-20
159.0,64.0,GD,67.829,2.62e-08,788400000.0,GD159-67.829,2.4833410567785536e-06,9.878860267993992e-28
159.0,64.0,GD,0.0,66524.4,788400000.0,GD159-0.0,6305452.5852467595,2.5083419299812224e-15
95.0,41.0,NB,234.7,311904.0,788400000.0,NB95-234.7,3336884648.16513,1.3271616678528216e-12
128.0,50.0,SN,2091.5,6.5,788400000.0,SN128-2091.5,11449.64160891877,4.553178396331056e-18
131.0,53.0,I,0.0,693377.28,788400000.0,I131-0.0,4703863607.181244,1.870320997716885e-12
120.0,48.0,CD,0.0,50.8,788400000.0,CD120-0.0,3630.675581481861,1.443016069738305e-18
172.0,68.0,ER,0.0,177480.0,788400000.0,ER172-0.0,97.80351552764655,3.885307733563505e-20
115.0,47.0,AG,0.0,1200.0,788400000.0,AG115-0.0,5965.520973220324,2.3683263846030626e-18
121.0,50.0,SN,6.3,1385000000.0,788400000.0,SN121-6.3,51409630923.26649,2.0433976061025258e-11
68.0,29.0,CU,0.0,30.9,788400000.0,CU68-0.0,0.02006708747202367,7.966417424235104e-24
95.0,41.0,NB,0.0,3023222.4,788400000.0,NB95-0.0,30510052988.649086,1.213460332168354e-11
139.0,56.0,BA,0.0,4975.8,788400000.0,BA139-0.0,26956960.018528454,1.0718436993956552e-14
94.0,39.0,Y,1202.3,1.35e-06,788400000.0,Y94-1202.3,0.010876004372721276,4.3249715250594145e-24
135.0,56.0,BA,268.218,103320.0,788400000.0,BA135-268.218,1671.0592262786195,6.633817111843913e-19
114.0,49.0,IN,190.2682,4277664.0,788400000.0,IN114-190.2682,2.510038747996617,9.92208531350959e-22
114.0,49.0,IN,0.0,71.9,788400000.0,IN114-0.0,4.2189332874628664e-05,1.6677278804319294e-26
136.0,56.0,BA,2030.535,0.308,788400000.0,BA136-2030.535,56.67357217706295,2.2511326072111536e-20
116.0,47.0,AG,128.8,9.3,788400000.0,AG116-128.8,1244.8858075761461,4.950697047935849e-19
118.0,46.0,PD,0.0,1.9,788400000.0,PD118-0.0,80.37825760274981,3.198725698471572e-20
115.0,49.0,IN,336.244,16149.6,788400000.0,IN115-336.244,80373.55057539791,3.1907818269123786e-17
115.0,49.0,IN,0.0,1.392e+22,788400000.0,IN115-0.0,2728959373.78564,1.083335553433857e-12
79.0,36.0,KR,0.0,126144.0,788400000.0,KR79-0.0,0.0010656030149565738,4.228698239088004e-25
117.0,49.0,IN,0.0,2592.0,788400000.0,IN117-0.0,134162.9965363805,5.3296508193653244e-17
121.0,53.0,I,0.0,7632.0,788400000.0,I121-0.0,2.624008206568354e-07,1.0370298172227847e-28
146.0,62.0,SM,0.0,3250000000000000.0,788400000.0,SM146-0.0,0.022349368993390756,8.832656080969784e-24
68.0,28.0,NI,2849.1,0.00086,788400000.0,NI68-2849.1,8.754691051891442e-06,3.476089739354838e-27
122.0,51.0,SB,0.0,235336.32,788400000.0,SB122-0.0,24890.64518110905,9.875645358948278e-18
98.0,41.0,NB,84.0,3066.0,788400000.0,NB98-84.0,30018258.93010424,1.1939457500373533e-14
155.0,62.0,SM,0.0,1330.8,788400000.0,SM155-0.0,79559.27198500525,3.161476754308221e-17
141.0,58.0,CE,0.0,2808950.4,788400000.0,CE141-0.0,31764511197.566685,1.263395514239726e-11
132.0,54.0,XE,2752.16,0.00839,788400000.0,XE132-2752.16,6.8290462063524275,2.7150043875451303e-21
106.0,45.0,RH,0.0,30.07,788400000.0,RH106-0.0,156266.08466951584,6.213776257619394e-17
97.0,39.0,Y,3522.6,0.142,788400000.0,Y97-3522.6,1028.8040414132463,4.092057058771494e-19
117.0,51.0,SB,0.0,10080.0,788400000.0,SB117-0.0,1.5836815386469443e-05,6.2588408544268695e-27
139.0,59.0,PR,0.0,15876.0,788400000.0,PR139-0.0,6.361240864267138e-05,2.5239198217248453e-26
81.0,36.0,KR,190.64,13.1,788400000.0,KR81-190.64,0.000866097630576343,3.4384938001127585e-25
88.0,39.0,Y,392.86,0.000301,788400000.0,Y88-392.86,2.481979157212449e-08,9.852071950972122e-30
96.0,39.0,Y,0.0,5.34,788400000.0,Y96-0.0,27582.116840038467,1.096828048909963e-17
113.0,47.0,AG,43.2,68.7,788400000.0,AG113-43.2,100.42882313553068,3.9827749233281816e-20
73.0,33.0,AS,0.0,6937920.0,788400000.0,AS73-0.0,0.7690156260640314,3.0524326813414515e-22
163.0,65.0,TB,0.0,1170.0,788400000.0,TB163-0.0,687.4408594875015,2.729655869912916e-19
149.0,61.0,PM,0.0,191088.0,788400000.0,PM149-0.0,18365287.179590575,7.295414822997856e-15
86.0,37.0,RB,556.07,61.02,788400000.0,RB86-556.07,40.89779318407474,1.6240954957961364e-20
102.0,43.0,TC,0.0,5.28,788400000.0,TC102-0.0,1572.3681333278018,6.252483098685754e-19
106.0,47.0,AG,0.0,1437.6,788400000.0,AG106-0.0,3.805297290563652e-05,1.5100835937387154e-26
117.0,46.0,PD,203.2,0.0191,788400000.0,PD117-203.2,1.4920022412810943,5.933712072052571e-22
87.0,39.0,Y,0.0,287280.0,788400000.0,Y87-0.0,0.3173478621192786,1.2595212523034676e-22
111.0,46.0,PD,0.0,1404.0,788400000.0,PD111-0.0,63.957210596943646,2.5411835053864645e-20
109.0,43.0,TC,0.0,0.91,788400000.0,TC109-0.0,950.417565217518,3.7852523527355377e-19
130.0,53.0,I,0.0,44496.0,788400000.0,I130-0.0,139393.26331516012,5.5335385392069603e-17
100.0,38.0,SR,0.0,0.2,788400000.0,SR100-0.0,5.296300858742317,2.10894426730277e-21
104.0,42.0,MO,0.0,60.0,788400000.0,MO104-0.0,626951.0706520621,2.4932634977495743e-16
76.0,30.0,ZN,0.0,5.7,788400000.0,ZN76-0.0,21.80462445868459,8.664163162910693e-21
149.0,63.0,EU,0.0,8043839.1,788400000.0,EU149-0.0,0.011348907918321705,4.501191550858746e-24
156.0,62.0,SM,0.0,33840.0,788400000.0,SM156-0.0,9793088.952801954,3.894167705850105e-15
105.0,45.0,RH,129.782,42.8,788400000.0,RH105-129.782,5831.2954150886035,2.316458535123786e-18
105.0,45.0,RH,0.0,127227.6,788400000.0,RH105-0.0,17334166.693749167,6.88592764431936e-15
133.0,52.0,TE,0.0,750.0,788400000.0,TE133-0.0,7999394.655674383,3.1816913408765373e-15
102.0,45.0,RH,0.0,17910000.0,788400000.0,RH102-0.0,75.20662818085763,2.985266423511155e-20
147.0,57.0,LA,0.0,4.06,788400000.0,LA147-0.0,8260.462099776614,3.287602509807779e-18
128.0,51.0,SB,0.0,32580.000000000004,788400000.0,SB128-0.0,62524054.37304378,2.4862795787213968e-14
71.0,30.0,ZN,0.0,147.0,788400000.0,ZN71-0.0,5.180205370851019,2.056311439548873e-21
91.0,41.0,NB,2034.42,3.76e-06,788400000.0,NB91-2034.42,1.3000555051049327e-13,5.158995383599093e-35
91.0,41.0,NB,0.0,21460000000.0,788400000.0,NB91-0.0,0.20205463921966146,8.018019496142707e-23
81.0,33.0,AS,0.0,33.3,788400000.0,AS81-0.0,9370.983073989526,3.726250484813916e-18
100.0,40.0,ZR,0.0,7.1,788400000.0,ZR100-0.0,89078.82114830939,3.5437264422256486e-17
72.0,28.0,NI,0.0,1.57,788400000.0,NI72-0.0,0.13827500893211234,5.49101950950369e-23
113.0,46.0,PD,81.3,0.3,788400000.0,PD113-81.3,0.43532766518592475,1.7264656322717005e-22
113.0,46.0,PD,0.0,93.0,788400000.0,PD113-0.0,134.95157790882408,5.3520435272802885e-20
152.0,60.0,ND,0.0,684.0,788400000.0,ND152-0.0,996071.5226196469,3.9621740215768617e-16
95.0,39.0,Y,0.0,618.0,788400000.0,Y95-0.0,6510665.164051702,2.5894853669798293e-15
112.0,45.0,RH,2e-06,6.76,788400000.0,RH112-2e-06,3248.0425378620052,1.292122991260902e-18
117.0,47.0,AG,28.6,5.34,788400000.0,AG117-28.6,254.36616834882943,1.0105699299337367e-19
93.0,42.0,MO,2424.97,24660.0,788400000.0,MO93-2424.97,0.0001545327693743083,6.132424204952949e-26
105.0,46.0,PD,489.2,3.55e-05,788400000.0,PD105-489.2,1.4252428734285264e-09,5.656963998338584e-31
124.0,49.0,IN,0.0,3.12,788400000.0,IN124-0.0,321.268139349827,1.2771771512003868e-19
67.0,28.0,NI,0.0,21.0,788400000.0,NI67-0.0,0.07125465272817721,2.8291711129893945e-23
119.0,48.0,CD,0.0,161.4,788400000.0,CD119-0.0,0.0,0.0
115.0,48.0,CD,181.0,3849984.0,788400000.0,CD115-181.0,18960013.828999426,7.527167689550525e-15
89.0,36.0,KR,0.0,189.0,788400000.0,KR89-0.0,459255.5977424387,1.8260549170777164e-16
70.0,28.0,NI,0.0,6.0,788400000.0,NI70-0.0,0.39570254040667485,1.571163465801472e-22
121.0,52.0,TE,293.991,14190000.0,788400000.0,TE121-293.991,4.7019337182666775e-05,1.8582432220456258e-26
80.0,31.0,GA,0.0,1.676,788400000.0,GA80-0.0,19.231089429231083,7.645496497378843e-21
125.0,49.0,IN,360.12,12.2,788400000.0,IN125-360.12,1162.3439367121002,4.619522867300591e-19
160.0,63.0,EU,0.0,42.6,788400000.0,EU160-0.0,868.3396235858129,3.454090388447765e-19
99.0,41.0,NB,365.27,150.0,788400000.0,NB99-365.27,2054756.1930053188,8.173048315183989e-16
132.0,52.0,TE,0.0,276825.6,788400000.0,TE132-0.0,1714639483.5803668,6.817064975039702e-13
115.0,50.0,SN,713.64,0.000159,788400000.0,SN115-713.64,1.0967936550538905e-12,4.334619536572006e-34
117.0,47.0,AG,0.0,72.8,788400000.0,AG117-0.0,438.32530591202044,1.7414201603863426e-19
127.0,51.0,SB,0.0,332640.0,788400000.0,SB127-0.0,346256096.12376094,1.3767486061360872e-13
127.0,52.0,TE,88.26,9167040.0,788400000.0,TE127-88.26,9541895123.640127,3.793951951991451e-12
85.0,36.0,KR,304.86,16128.000000000002,788400000.0,KR85-304.86,284280.46552616364,1.1292807694455344e-16
85.0,36.0,KR,0.0,338900000.0,788400000.0,KR85-0.0,1014411075.6852901,4.0296388150627655e-13
74.0,33.0,AS,0.0,1535328.0,788400000.0,AS74-0.0,10.465729147314413,4.154162335567997e-21
150.0,61.0,PM,0.0,9712.8,788400000.0,PM150-0.0,29999.87868386601,1.1911698914425192e-17
143.0,56.0,BA,0.0,14.5,788400000.0,BA143-0.0,131067.3347951058,5.214110300472113e-17
152.0,61.0,PM,150.0,451.2,788400000.0,PM152-150.0,657057.7084331531,2.6136446268153554e-16
91.0,41.0,NB,104.6,5258304.0,788400000.0,NB91-104.6,0.0019818509558400107,7.864554854562314e-25
67.0,29.0,CU,0.0,222588.0,788400000.0,CU67-0.0,768.4695425257245,3.05120333654858e-19
88.0,39.0,Y,0.0,9212572.8,788400000.0,Y88-0.0,759.751255733352,3.0157871004430923e-19
119.0,49.0,IN,0.0,144.0,788400000.0,IN119-0.0,1054.395848091514,4.190067546374676e-19
72.0,31.0,GA,0.0,50760.0,788400000.0,GA72-0.0,34468.540022713285,1.3685475085888217e-17
110.0,44.0,RU,0.0,12.04,788400000.0,RU110-0.0,30938.983767441,1.2317327438174402e-17
148.0,59.0,PR,0.0,137.4,788400000.0,PR148-0.0,77717.67416209544,3.0888962293569014e-17
127.0,50.0,SN,1826.67,4.52e-06,788400000.0,SN127-1826.67,0.004528384251039427,1.800568208306438e-24
127.0,50.0,SN,5.06,247.8,788400000.0,SN127-5.06,248259.65027202657,9.871256697830954e-17
127.0,50.0,SN,0.0,7560.0,788400000.0,SN127-0.0,30296.094415308657,1.2046279956107124e-17
84.0,37.0,RB,463.59,1215.6,788400000.0,RB84-463.59,1.0882772941492258,4.320330956775581e-22
84.0,37.0,RB,0.0,2835648.0,788400000.0,RB84-0.0,2538.723668283791,1.0078428702020003e-18
91.0,38.0,SR,0.0,34740.0,788400000.0,SR91-0.0,195845558.0773109,7.78843794426107e-14
167.0,66.0,DY,0.0,372.0,788400000.0,DY167-0.0,61.966637356602284,2.4600667832865613e-20
129.0,51.0,SB,0.0,15717.6,788400000.0,SB129-0.0,14521477.175686497,5.775472760216065e-15
143.0,58.0,CE,0.0,118940.4,788400000.0,CE143-0.0,5322362.682701551,2.114131373262892e-15
234.0,92.0,U,0.0,7747000000000.0,788400000.0,U234-0.0,6.745174782470429e+20,0.2665749045407526
110.0,47.0,AG,0.0,24.56,788400000.0,AG110-0.0,0.00019205059478603656,7.685671123771376e-26
139.0,58.0,CE,0.0,11890000.0,788400000.0,CE139-0.0,5090.922235608303,2.02084899149724e-18
93.0,42.0,MO,0.0,126200000000.0,788400000.0,MO93-0.0,3.425171464896817,1.3592215330340445e-21
128.0,50.0,SN,0.0,3544.2,788400000.0,SN128-0.0,6243049.347009399,2.482673116264367e-15
94.0,39.0,Y,0.0,1122.0,788400000.0,Y94-0.0,9039168.155187158,3.5945319200859615e-15
128.0,53.0,I,0.0,1499.4,788400000.0,I128-0.0,0.03800726988927913,1.5083901003844358e-23
111.0,48.0,CD,396.22,2912.4,788400000.0,CD111-396.22,132.46299679540834,5.263093178774111e-20
116.0,47.0,AG,47.9,20.0,788400000.0,AG116-47.9,0.0,0.0
116.0,47.0,AG,0.0,237.0,788400000.0,AG116-0.0,0.0,0.0
86.0,37.0,RB,0.0,1610668.8,788400000.0,RB86-0.0,1079546.7901876783,4.2869965130628494e-16
162.0,65.0,TB,0.0,456.0,788400000.0,TB162-0.0,2424.268366686253,9.62771752144048e-19
105.0,44.0,RU,0.0,15980.4,788400000.0,RU105-0.0,2173399.245236421,8.63374900538166e-16
111.0,47.0,AG,59.85,64.8,788400000.0,AG111-59.85,2.947267140526621,1.171024593144528e-21
77.0,32.0,GE,0.0,40359.6,788400000.0,GE77-0.0,46913.51108792714,1.8638722799028913e-17
127.0,52.0,TE,0.0,33660.0,788400000.0,TE127-0.0,34190335.066102885,1.3594415607983648e-14
90.0,39.0,Y,682.01,11484.0,788400000.0,Y90-682.01,1528.0512278785654,6.067497446329265e-19
75.0,32.0,GE,139.68,47.7,788400000.0,GE75-139.68,4.376817449780433,1.7382001630817993e-21
129.0,53.0,I,0.0,495500000000000.0,788400000.0,I129-0.0,1862364207181.7864,7.406966697638838e-10
99.0,41.0,NB,0.0,15.0,788400000.0,NB99-0.0,25111.300750653827,9.983041323172102e-18
100.0,41.0,NB,314.0,2.99,788400000.0,NB100-314.0,37513.47538580463,1.4923580369695627e-17
120.0,51.0,SB,0.0,953.4,788400000.0,SB120-0.0,0.1931873002031552,7.652396072234473e-23
151.0,61.0,PM,0.0,102240.0,788400000.0,PM151-0.0,67694166.60274291,2.6907666235337923e-14
109.0,46.0,PD,188.9,282.18,788400000.0,PD109-188.9,1086701.9788522804,4.3257789546916527e-16
90.0,36.0,KR,0.0,32.32,788400000.0,KR90-0.0,105399.31962107102,4.192201472726713e-17
90.0,37.0,RB,106.9,258.0,788400000.0,RB90-106.9,841368.3328578757,3.3464974696041186e-16
133.0,50.0,SN,0.0,1.46,788400000.0,SN133-0.0,246.0576245005551,9.798958486532721e-20
107.0,47.0,AG,93.125,44.3,788400000.0,AG107-93.125,0.00011041527440447913,4.3822615089417943e-26
113.0,47.0,AG,0.0,19332.0,788400000.0,AG113-0.0,18293.010591537575,7.254584981499552e-18
123.0,50.0,SN,0.0,11160000.0,788400000.0,SN123-0.0,548334.824419683,2.1796754489874785e-16
96.0,41.0,NB,0.0,84060.0,788400000.0,NB96-0.0,439217.19898128713,1.7448265733069947e-16
66.0,29.0,CU,0.0,307.2,788400000.0,CU66-0.0,0.27492959598961736,1.0918577018174524e-22
89.0,40.0,ZR,587.8,249.66,788400000.0,ZR89-587.8,6.969971066966072e-05,2.7662614540603773e-26
89.0,40.0,ZR,0.0,282276.0,788400000.0,ZR89-0.0,0.07759993806092257,3.0798078321527026e-23
142.0,57.0,LA,0.0,5466.0,788400000.0,LA142-0.0,60157163.66693385,2.3926758264541e-14
118.0,49.0,IN,0.0,5.0,788400000.0,IN118-0.0,1.5246958232841994,6.048154282529603e-22
113.0,44.0,RU,120.0,0.51,788400000.0,RU113-120.0,80.76442671447806,3.213294296188208e-20
92.0,41.0,NB,135.5,876960.0,788400000.0,NB92-135.5,3.577624669355921,1.4200477868668518e-21
147.0,59.0,PR,0.0,806.4,788400000.0,PR147-0.0,4126791.39775805,1.6415639947473439e-15
90.0,38.0,SR,0.0,912300000.0,788400000.0,SR90-0.0,1844314805144.0454,7.33442776280728e-10
142.0,55.0,CS,0.0,1.684,788400000.0,CS142-0.0,6444.181691916643,2.5642858567865703e-18
96.0,39.0,Y,1140.0,9.6,788400000.0,Y96-1140.0,52370.35129949191,2.0835898009984655e-17
166.0,66.0,DY,0.0,293760.0,788400000.0,DY166-0.0,66257.07300243159,2.6301622803762596e-17
132.0,55.0,CS,0.0,559872.0,788400000.0,CS132-0.0,180.9882724780046,7.184242721235727e-20
109.0,45.0,RH,0.0,80.8,788400000.0,RH109-0.0,311168.13604331395,1.2386510666833705e-16
155.0,65.0,TB,0.0,459648.0,788400000.0,TB155-0.0,0.010325208801882382,4.0967273461982775e-24
161.0,65.0,TB,0.0,595296.0,788400000.0,TB161-0.0,3200207.3649579464,1.272030941383732e-15
138.0,55.0,CS,79.9,174.6,788400000.0,CS138-79.9,2664558.8822793528,1.0598985552746676e-15
138.0,55.0,CS,0.0,1950.0,788400000.0,CS138-0.0,24045126.207973167,9.564582977766674e-15
82.0,34.0,SE,3518.6,6.6e-09,788400000.0,SE82-3518.6,2.0965754616944258e-06,8.332511585156209e-28
79.0,35.0,BR,207.58,4.85,788400000.0,BR79-207.58,0.0007310054569021222,2.9015803891453305e-25
103.0,46.0,PD,0.0,1468022.4,788400000.0,PD103-0.0,0.006679259143193758,2.6506141072113325e-24
111.0,47.0,AG,0.0,643680.0,788400000.0,AG111-0.0,29068.262756579436,1.1549563206772712e-17
108.0,41.0,NB,0.0,0.193,788400000.0,NB108-0.0,0.7752133778820047,3.0910652810865284e-22
165.0,66.0,DY,108.16,75.42,788400000.0,DY165-108.16,51.95346801346417,2.0627222450468484e-20
165.0,66.0,DY,0.0,8402.4,788400000.0,DY165-0.0,5657.778388716073,2.2463226780916417e-18
75.0,33.0,AS,303.9243,0.0176,788400000.0,AS75-303.9243,0.001619199202694678,6.430449031978816e-25
92.0,41.0,NB,0.0,1095000000000000.0,788400000.0,NB92-0.0,2230.573505112364,8.853608977633764e-19
130.0,50.0,SN,1946.88,102.0,788400000.0,SN130-1946.88,308817.0469487363,1.2285872145559926e-16
148.0,62.0,SM,0.0,2.209e+23,788400000.0,SM148-0.0,11158812.875545725,4.428754863837641e-15
163.0,68.0,ER,0.0,4500.0,788400000.0,ER163-0.0,1.0673534559592249e-07,4.2182694268058844e-29
84.0,31.0,GA,0.0,0.085,788400000.0,GA84-0.0,0.0017695169355047015,7.047647530918005e-25
167.0,69.0,TM,0.0,799200.0,788400000.0,TM167-0.0,0.009296921425984582,3.689520608574156e-24
83.0,36.0,KR,41.5575,6588.0,788400000.0,KR83-41.5575,2194406.097106098,8.72319635821117e-16
119.0,47.0,AG,1e-06,2.1,788400000.0,AG119-1e-06,122.77274097396632,4.883574816073459e-20
79.0,30.0,ZN,0.0,0.746,788400000.0,ZN79-0.0,0.5549669067231499,2.205861513451028e-22
71.0,32.0,GE,198.367,0.0204,788400000.0,GE71-198.367,7.3433694362227794e-09,2.914465836757115e-30
71.0,32.0,GE,0.0,987552.0,788400000.0,GE71-0.0,0.3554908035812054,1.4108860877376723e-22
101.0,38.0,SR,0.0,0.118,788400000.0,SR101-0.0,0.24112931445758792,9.604672749484612e-23
135.0,55.0,CS,1633.3,3180.0,788400000.0,CS135-1633.3,56905.59670793419,2.2600410734970624e-17
132.0,50.0,SN,4847.0,2.08e-06,788400000.0,SN132-4847.0,0.0017823117569142058,7.095029790545207e-25
132.0,50.0,SN,0.0,39.7,788400000.0,SN132-0.0,34018.161909911316,1.3541955902723922e-17
140.0,59.0,PR,0.0,203.4,788400000.0,PR140-0.0,9.21783581298576e-05,3.658164253303629e-26
116.0,45.0,RH,150.0,0.57,788400000.0,RH116-150.0,15.085394371962053,6.0052481655866775e-21
159.0,66.0,DY,0.0,12480000.0,788400000.0,DY159-0.0,17.359568283457207,6.889239792657966e-21
76.0,33.0,AS,0.0,94464.0,788400000.0,AS76-0.0,605.3651376408768,2.4034716687776747e-19
103.0,44.0,RU,238.2,0.00169,788400000.0,RU103-238.2,0.5740299921768189,2.280647830814864e-22
103.0,44.0,RU,0.0,3390940.8,788400000.0,RU103-0.0,1151800620.3565075,4.576157140225468e-13
156.0,65.0,TB,0.0,462239.1,788400000.0,TB156-0.0,0.4778969472997556,1.8964129473529838e-22
115.0,44.0,RU,0.0,0.318,788400000.0,RU115-0.0,4.434389695316563,1.7662851419433174e-21
134.0,51.0,SB,0.0,0.78,788400000.0,SB134-0.0,903.4986338495066,3.59678372612366e-19
123.0,47.0,AG,1473.5,3.93e-07,788400000.0,AG123-1473.5,1.1422961904118514e-07,4.550105353516908e-29
123.0,47.0,AG,0.0,0.299,788400000.0,AG123-0.0,0.08690752186623137,3.461784989074133e-23
103.0,45.0,RH,39.754,3366.84,788400000.0,RH103-39.754,1141001.0869783335,4.533250090627084e-16
147.0,60.0,ND,0.0,952992.0,788400000.0,ND147-0.0,4860903954.596125,1.93357915892413e-12
118.0,49.0,IN,138.500001,8.5,788400000.0,IN118-138.500001,179.8443529331537,7.142012850060464e-20
138.0,54.0,XE,0.0,848.4,788400000.0,XE138-0.0,10853167.561486233,4.317811878738236e-15
157.0,66.0,DY,199.5,0.0216,788400000.0,DY157-199.5,9.353526272087285e-13,3.6965911981718176e-34
91.0,36.0,KR,0.0,8.57,788400000.0,KR91-0.0,21549.427857892842,8.573052659706143e-18
81.0,36.0,KR,0.0,7227000000000.0,788400000.0,KR81-0.0,36227.18904768483,1.4382414294774552e-17
133.0,53.0,I,0.0,74988.0,788400000.0,I133-0.0,961856411.888918,3.825049419415551e-13
123.0,53.0,I,0.0,47602.8,788400000.0,I123-0.0,0.014339986487067307,5.691625386075317e-24
100.0,43.0,TC,0.0,15.65,788400000.0,TC100-0.0,4.409952523543575,1.7515768976212328e-21
86.0,35.0,BR,0.0,55.1,788400000.0,BR86-0.0,40619.52137299178,1.61492738451454e-17
105.0,42.0,MO,0.0,36.3,788400000.0,MO105-0.0,325418.80103664275,1.2945972491701165e-16
136.0,52.0,TE,0.0,17.63,788400000.0,TE136-0.0,42764.77569295298,1.7023966539719843e-17
81.0,34.0,SE,0.0,1107.0,788400000.0,SE81-0.0,333995.6829716092,1.3280300525271061e-16
120.0,49.0,IN,70.0,46.2,788400000.0,IN120-70.0,3301.913620839154,1.3123492608532498e-18
79.0,31.0,GA,0.0,2.847,788400000.0,GA79-0.0,57.05907633713546,2.2672376024664238e-20
79.0,32.0,GE,185.95,39.0,788400000.0,GE79-185.95,781.6311829964978,3.105804936059974e-19
157.0,62.0,SM,0.0,481.8,788400000.0,SM157-0.0,63710.74951911807,2.5331258437845402e-17
147.0,62.0,SM,0.0,3.377e+18,788400000.0,SM147-0.0,2367084758085.4346,9.415807555306046e-10
161.0,67.0,HO,211.15,6.76,788400000.0,HO161-211.15,1.8615279208252062e-07,7.386465876447122e-29
161.0,67.0,HO,0.0,8928.0,788400000.0,HO161-0.0,0.00024585390444230467,9.755381342120587e-26
100.0,41.0,NB,0.0,1.4,788400000.0,NB100-0.0,4946.84368950726,1.9668435989317396e-18
131.0,51.0,SB,0.0,1381.8,788400000.0,SB131-0.0,6865130.076964034,2.7300915009272877e-15
131.0,52.0,TE,182.265,119700.0,788400000.0,TE131-182.265,594700246.1653291,2.3649749782294895e-13
93.0,36.0,KR,0.0,1.286,788400000.0,KR93-0.0,603.0804814037039,2.400415283338186e-19
146.0,57.0,LA,0.0,6.1,788400000.0,LA146-0.0,24366.466673438772,9.695696997518869e-18
157.0,66.0,DY,0.0,29304.000000000004,788400000.0,DY157-0.0,1.2689751651791581e-06,5.015095152187038e-28
126.0,50.0,SN,0.0,6880000000000.0,788400000.0,SN126-0.0,269279900381.2615,1.0703811233533354e-10
230.0,90.0,TH,0.0,2379000000000.0,788400000.0,TH230-0.0,2.457109753920017e+16,9.71070163814914e-06
226.0,88.0,RA,0.0,50492000000.0,788400000.0,RA226-0.0,1903934528360.5642,7.52450724432778e-10
119.0,51.0,SB,0.0,137484.0,788400000.0,SB119-0.0,0.8178338435319324,3.2366930010624698e-22
72.0,33.0,AS,0.0,93600.0,788400000.0,AS72-0.0,0.0001574448855476682,6.248084225902448e-26
94.0,38.0,SR,0.0,75.3,788400000.0,SR94-0.0,516658.1587987172,2.0548359528955017e-16
98.0,39.0,Y,0.0,0.548,788400000.0,Y98-0.0,3243.512288845149,1.2904632355255065e-18
222.0,86.0,RN,0.0,330238.08,788400000.0,RN222-0.0,12430333.578288672,4.912570976890809e-15
218.0,84.0,PO,0.0,185.82,788400000.0,PO218-0.0,6994.249786989474,2.7641855540146848e-18
214.0,82.0,PB,0.0,1623.6,788400000.0,PB214-0.0,61098.74245875747,2.414673001629463e-17
214.0,83.0,BI,0.0,1182.6,788400000.0,BI214-0.0,44502.901818873506,1.7587916083336345e-17
214.0,84.0,PO,0.0,0.0001636,788400000.0,PO214-0.0,0.006155209279772535,2.4325897832150124e-24
210.0,82.0,PB,0.0,700579000.0,788400000.0,PB210-0.0,4471557570.305714,1.767196656713091e-12
206.0,80.0,HG,0.0,499.2,788400000.0,HG206-0.0,6.053804136366214e-05,2.3925136290822326e-26
206.0,81.0,TL,0.0,252.12,788400000.0,TL206-0.0,0.0021482930674877093,8.490232467798984e-25
89.0,37.0,RB,0.0,919.2,788400000.0,RB89-0.0,2634303.285525503,1.0473101746876296e-15
165.0,65.0,TB,0.0,126.6,788400000.0,TB165-0.0,74.32661050556695,2.951118746263683e-20
66.0,27.0,CO,0.0,0.2,788400000.0,CO66-0.0,0.0001312271226012438,5.211801096715849e-26
146.0,59.0,PR,0.0,1445.4,788400000.0,PR146-0.0,8975213.171272414,3.5701164134779374e-15
75.0,34.0,SE,0.0,10349000.0,788400000.0,SE75-0.0,0.5675113177080476,2.252671308581137e-22
82.0,33.0,AS,0.0,19.1,788400000.0,AS82-0.0,0.0,0.0
134.0,52.0,TE,1691.34,1.641e-07,788400000.0,TE134-1691.34,0.00217240444154684,8.643035870689429e-25
134.0,52.0,TE,0.0,2508.0,788400000.0,TE134-0.0,33201648.008109126,1.3209466396206954e-14
81.0,34.0,SE,103.0,3436.8,788400000.0,SE81-103.0,967153.019772322,3.845759169693067e-16
122.0,48.0,CD,0.0,5.24,788400000.0,CD122-0.0,294.86294695540585,1.1725692481234682e-19
122.0,49.0,IN,290.0,10.8,788400000.0,IN122-290.0,607.7327914870671,2.4167457787832607e-19
137.0,54.0,XE,0.0,229.08,788400000.0,XE137-0.0,2025408.5982836515,8.055488225570925e-16
