Rad Ene.,Total emissions 1/sec,T1/2 (num),Rad Int.
607.8,4.022347625901729,2.21,0.38
608.0,1.235226475087994,1.85,0.72
608.05,131.91048515549838,13.6,2.2
608.06,5.848003101141905e-10,426600000.0,0.00027
608.15,9.673265909440694e-07,5024000000000.0,4.7e-07
608.185,639.8489342339914,32904.0,2.9
608.3,0.02252114820593736,1170.0,3.7
608.34,246.46187258033532,876.6,1.02
608.4,0.10007676283609893,487.2,14.4
608.43,8.424924448079832e-08,1535328.0,0.552
608.46,1.542596273217598e-13,16459.2,0.261
608.6,2.5533027018541617e-07,27057.6,0.037
609.0,47.61142770509752,1096.2,0.36
609.23,2.6424310308863424e-09,426600000.0,0.00122
609.29,0.021372459514946006,5.7,0.256
609.31,0.0029256545847171603,988122.24,0.0305
609.321,13.181882099621033,1182.6,45.44
609.369,0.0,1335.0,3.01
609.37,0.0002348270456167034,48924.0,4e-06
609.38,0.004307246624590265,2166.0,0.043
609.4,10.720665467533287,0.57,2.6
609.47,2.6346882801941583e-10,462239.1,0.024
609.5,371.54910946960786,166622.4,0.0129
609.55,0.7666795025853759,0.72,0.87
609.8,47.505041009438344,32.9,2.8
610.0,122.1248085118732,4993.2,1.5
610.05,4.463419908517636e-12,47602.8,0.0011
610.062,0.00023482600428647156,177480.0,44.2
610.1,15.201086707913964,5.84,0.2
610.2,0.8156632438016681,189.0,0.018
610.29,3.7874702949714974e-05,8402.4,0.0056
610.333,31.50230584317801,3390940.8,5.76
610.39,9.999308373702679e-12,205344.0,0.0215
610.46,15.171048155314715,55.65,0.6
610.64,9.046764243129771e-08,22140.0,0.023
610.88,0.001702408766645699,40359.6,0.068
610.93,160.61075256614689,445.8,1.09
611.0,0.0006238012199061665,19332.0,0.045
611.26,0.00023172992422949439,463795.2,1.02
611.3,23.978982029818237,1404.0,0.018
611.4,3.387812048747317e-17,116675.1,0.0053
611.5,6.068419262125885,55.65,0.24
611.6,43.69027180554913,876.6,0.133
611.81,21.080824438761383,1.26,2.89
611.93,18.835908561735295,1.791,0.88
612.094,0.5742607835995991,3390940.8,0.105
612.2,6.538603814694964,34.4,0.108
612.22,0.5276916702335326,746.4,0.074
612.25,0.03173929780615711,9712.8,0.93
612.3,0.011600088698179287,6.63,1.19
612.83,60632.72845070971,760900000000.0,9.5e-07
612.87,353.3298798561487,8.57,7.7
612.9,58.410673933108264,2.21,0.18
612.97,19.90327237310142,24.84,0.24
613.24,5.348889329483134e-05,271400000.0,0.0931
613.3,4.975818093275355,24.84,0.06
613.4,2.5982896889199503,556.2,0.015
613.52,42.60607067042804,750.0,0.32
613.6,0.1310104293283515,25.9,0.026
613.68,4.848544702815151e-07,387.0,13.6
613.69,81.87421338944613,14.5,0.78
613.73,0.02552745357570634,54648.0,0.017
613.8,56.447235780940446,5442.0,54.0
613.915,4.0759379425167614e-15,8043839.1,0.00026
613.92,0.015936499730404396,191088.0,0.0149
614.0,203.5413475197887,4993.2,2.5
614.2,581.7985586846105,1.484,5.7
614.22,0.006226215501743272,118940.4,0.012
614.3,7.921811432349262e-16,4500.0,0.0033
614.36,0.015597068553239272,40359.6,0.53
614.38,12.693667068768397,32.32,0.211
614.43,0.005933812040077609,53.7,0.045
614.45,1.4406991780018055e-06,5024000000000.0,7e-07
614.63,2.239485038165035e-09,462239.1,0.043
614.66,0.02093315006328057,0.54,5.5
614.67,0.88192407572251,3.12,0.64
614.8,7.200747893959867e-12,459648.0,0.03
614.89,1.7712887682328665e-11,126144.0,0.1
615.0,2.591189516933811,235336.32,0.011
615.07,20.809844178619855,806.4,0.36
615.1,15.228427481461996,137.4,2.4
615.76,0.015955182999101165,1182.6,0.055
615.8,0.005323138571325464,166622.4,0.00055
615.9,0.12122646478337913,746.4,0.017
616.0,18.095065740923932,56.4,0.27
616.05,1.992652908537242e-08,426600000.0,0.0092
616.1,0.012045688688267733,7560.0,0.23
616.19,5.873835337117394e-11,1437.6,0.142
616.22,61.03148638278381,30.07,0.75
616.233,0.0018609849463969911,66524.4,0.00188
616.3,5.135330011763149,7.6,1.8
616.5,0.2789931908174043,0.29,0.57
616.507,0.017761483985863743,311904.0,9.5e-05
616.51,0.8461750257766163,1.286,0.101
616.67,159.43935784408058,0.732,6.9
616.7,11.26092879197466,34.4,0.186
616.9,7.080447692893453,23688.0,0.037
616.91,1.371992100761596,556.2,0.023
617.0,1.4819175463848477,2.21,0.14
617.02,0.007832544381376934,1182.6,0.027
617.1,85524.05907784317,760900000000.0,1.34e-06
617.2,5190.4953914371,9.6,55.0
617.31,12.802041860524332,852.0,0.053
617.4,0.02014137838636999,87050000.0,0.0053
617.5,3.2841696727219247,55.65,0.12
617.517,276.20591589468995,11268.0,43.0
617.615,0.015739181195591576,66524.4,0.0159
617.67,5.463753310140925e-12,10349000.0,0.00451
617.7,0.00023113784864922885,4966.8,0.114
617.8,0.6161172547533054,432.0,0.017
617.9,0.015203983555334605,166622.4,0.00069
617.974,87.0901226215279,74988.0,0.544
618.01,2.854010501580314e-09,31360000.0,98.0
618.1,0.3003990031436085,0.318,1.49
618.12,5.668887919208245,145029.312,0.037
618.2,0.6862369306044411,1.85,0.4
618.28,130200.80635731346,760900000000.0,2.04e-06
618.3,0.6896111542003404,9.3,0.36
618.4,0.004523155841944199,6.0,1.8
618.5,11.656124560999478,34.4,0.09
618.6,24.221130856561917,6.76,3.4
618.8,3.576991248453477,6.15,2.6
618.86,3.7140627024520337e-07,142.92,0.261
618.9,24.041654643838815,16.8,15.0
619.0,54.55583598305307,1.85,31.8
619.01,615240.6927606338,746.4,0.33
619.08,64.97232433303256,32.32,1.08
619.09,6.438275145669266e-05,367.8,0.002
619.1,0.0004604308854636842,988122.24,0.0048
619.105,1.3732378560078478,127015.2,43.7
619.2,44.507639780473426,0.9,11.5
619.21,77226.94886879867,760900000000.0,1.21e-06
619.23,91.32123801130528,14.5,0.87
619.3,10.541506080832509,1.484,0.164
619.303,5.405813698384872,54648.0,3.6
619.4,35.44311757650848,5.09,77.0
619.7,228.66579445931154,8.6e-06,3.5
619.78,100.7295897232047,1381.8,1.6
619.9,0.011332616642175084,1067040.0,0.9
620.0,4.232842021233609,1149.0,1.46
620.03,7.063552180311425,237326.4,0.0279
620.1,183.05252878957768,34740.0,1.78
620.3,6.200999718418165,636.0,0.049
620.31,0.0938333868130894,0.78,0.71
620.38,3.1467006063060073e-07,22140.0,0.08
620.4,8136.538408519754,1.9e-06,67.0
620.505,926.0600940447372,2.32,60.0
620.59,7.520022757522122e-12,8043839.1,0.008
620.6,0.5238260639655585,102240.0,0.072
620.635,0.000678362983188645,8402.4,0.1003
620.8,0.004163649819732438,9712.8,0.122
620.81,3.0872125242895836e-06,5024000000000.0,1.5e-06
620.898,0.16108685438791756,15980.4,0.075
620.9,30.50034467332076,0.57,7.2
621.03,6.141728120676226e-07,27057.6,0.089
621.1,1.9477965178149441,6.26,0.062
621.2,112.5069166395987,8262.0,1.58
621.3,48.04979555497831,746.4,0.032
621.4,5.509030850900915e-06,1613952.0,5.9e-05
621.5,31.490082072863895,14.5,0.3
621.6,3.175540012428882,271400000.0,0.0042
621.7,237.51265852876054,75.3,1.96
621.771,4.557130438910597,237326.4,0.018
621.79,2316.7204488516772,3150.0,10.6
621.796,0.0,1335.0,0.628
621.8,9.25692353153046,0.54,0.71
621.9,27.873700217743977,34.4,0.46
621.93,808.0568755418261,30.07,9.93
621.95,1.3236812027306804e-10,1437.6,0.32
621.98,479.6744914745395,13.6,8.0
621.99,19.806932689867836,852.0,0.082
622.0,4.048556269312674e-06,643680.0,0.006
622.47,0.07570767647045686,0.2,0.172
622.5,87.9649000405332,1.4,1.5
622.52,0.04841833516356911,456.0,0.89
622.6,6800.688819061287,1.9e-06,56.0
622.7,3.170306405583489,137.4,0.5
622.71,1.972960607893956,315.0,0.205
622.751,1.4865987670558396,54648.0,0.99
622.8,8.352356970210007,636.0,0.066
623.0,0.0006788344904528451,44496.0,0.017
623.2,0.0001973877981102636,1404.0,0.29
623.27,4.326713333670759e-08,22140.0,0.011
623.5,0.0007290155686508334,988122.24,0.0076
623.502,0.2358144079651979,21542.4,0.0238
623.64,0.4356544687166737,1.286,0.052
623.7,35.406779181708295,1.84,1.34
623.8,1.587347872293484e-05,1613952.0,0.00017
624.0,0.8981104088454205,1404.0,0.017
624.1,178.82063804886326,4.3,0.9
624.2,0.04653238365340052,10.2,0.84
624.32,2.1543543214746173,0.269,0.73
624.34,2.7355658862229943,4176.0,0.097
624.4,0.4910618542690903,7747000000000.0,8e-07
624.5,0.00031718519685327207,2.63e-06,99.451
624.58,3.1649704805852323e-10,47602.8,0.078
624.6,1.006164863761597,103.8,0.14
624.7,0.04093033310190715,1036.8,0.00113
624.75,0.004756730377392394,40359.6,0.19
624.78,55782.11017465293,760900000000.0,4.37e-07
625.2556,0.00018155199013068427,271400000.0,0.316
625.3,35.02676678423978,876.6,0.091
625.4,469.4715075748076,1096.2,3.55
625.6,0.24358424776002044,746.4,0.031
625.65,151.09438458480705,1381.8,2.4
625.7,36.33169628484287,6.76,5.1
626.0,66.50167108542004,9.6,0.704
626.1,45.06516996631095,7.1,0.19
626.2,27.18877479338894,189.0,0.6
626.28,3.073802993559852e-09,462239.1,0.28
626.3,1.0312561603189082e-14,7632.0,0.022
626.37,1.1614195810853285,26.7,0.6
626.4,34.67307635760421,34.4,0.35
626.45,2.0588606105690834,29.5,0.84
626.49,16.84467667893437,32.32,0.28
626.58,62.07288048753675,1.791,2.9
626.7,189.8881438146721,2370.0,2.8
626.8,5.550393479105498,1.05,0.5
627.0,145.92830248983142,852.0,0.435
627.1,2.0587107918133234,1.85,1.2
627.18,5800.226770083721,13650000000.0,5.6e-07
627.23,5.506726061035513e-08,22140.0,0.014
627.24,89.47774570184322,556.2,1.5
627.3,58.760125205631084,13.6,0.98
627.5,20.608750012420863,63.7,0.153
627.51,0.0,223.2,2.65
627.6,18.497639269884317,806.4,0.32
627.7,3.7799800647085102,5.28,0.78
627.72,5.608057463455521e-14,57780.0,0.0143
627.9,471.2650673544712,2.1,2.0
627.95,0.3877698637783377,10.2,7.0
627.96,485.199943061389,3150.0,2.22
628.05,3.0695606293328816e-07,17910000.0,4.5
628.1,6845.0470553904,261.0,26.7
628.2,2.2840519844368314,7632.0,0.0118
628.26,6.4922471396620145e-12,47602.8,0.0016
628.6,5.1732535162387965,9.3,2.7
628.7,771.4840834251918,32580.000000000004,31.0
628.704,0.15166310653802,54648.0,0.101
628.9,2.9192090916759383,0.57,7.7
629.2,0.10919768767929605,11268.0,0.017
629.4,1.770019091047129e-07,22140.0,0.045
629.6,0.08094094844565465,42.3,0.001
629.74,1.0411214034337266,746.4,0.146
629.75,15.406972382920399,189.0,0.34
629.9,3.381684052530524e-07,864000.0,0.00026
629.92,3.1231182511141683e-10,93600.0,8.07
629.967,0.40843367460657143,50760.0,26.13
630.0,83.6334541517325,0.318,0.33
630.1,0.006751328490112211,1170.0,1.13
630.14,101.86913419229222,8.57,2.22
630.19,947.051897087011,559872.0,0.95
630.2,4127.537737520053,261.0,16.1
630.237,0.2014235430660178,6220.8,0.189
630.24,2.8872594261862776,315.0,0.3
630.3,167.13384565777721,1098.0,0.9
630.4,0.009532514035657788,522.0,13.6
630.5,0.0010452708467330002,166622.4,0.000108
630.7,308.23307514467757,17.63,10.4
630.81,0.00475754547609562,1182.6,0.0164
630.9,1.470182587192232e-16,116675.1,0.023
630.97,29.469862856173744,445.8,0.2
631.2,2.8667298910348524,70.1,0.45
631.29,6.8212458429619595e-09,17910000.0,0.1
631.3,57.17817802614178,34740.0,0.556
631.38,1.2726748898159069e-11,32400.0,0.0126
631.4,7.795798210137871,3066.0,0.047
631.45,705.9073732354457,9.6,7.48
631.6,39.329664974810726,7560.0,0.53
631.67,0.0025271191100352842,179.4,3.2
631.7,0.00038369240455307023,988122.24,0.004
631.705,8.704426341831857e-09,8043839.1,9.26
631.74,9.661918385301384,852.0,0.04
631.77,1.80708462613292,1.53,1.6
631.8,374.23503147092,12096.0,2.8
631.84,18.48572264858905,0.732,0.8
631.85,0.18526213048791432,40359.6,7.4
632.2,9.093804322812192e-15,7632.0,0.0194
632.23,0.07057590106224693,54648.0,0.047
632.3,47.86865343969641,618.0,0.26
632.32,0.7968159819152695,0.269,0.27
632.322,0.3715736774547964,15980.4,0.173
632.489,0.00023659773146346782,5201280.0,0.1046
632.5,0.005556799834979933,0.54,1.46
632.6,5.020364212331772,1.84,0.19
632.67,1.3612556114336487e-10,462239.1,0.0124
632.7,3.301409423431672e-06,1320.0,0.0024
632.79,0.11226695118099911,1312416.0,0.039
632.93,13050.510232688372,13650000000.0,1.26e-06
632.98,2.5045020522281917e-06,142.92,1.76
633.0,1.7800573673513491,132.0,0.61
633.04,0.03785383823522843,0.2,0.086
633.09,0.015955182999101165,1182.6,0.055
633.15,161474.52945294266,760900000000.0,2.53e-06
633.4,0.26958809823864777,1170.0,0.29
633.415,0.0041459273050313,8402.4,0.613
633.466,0.0024696716642877265,50760.0,0.158
633.5,16.06339597946503,9712.8,0.068
633.7,106.01660964530844,14.5,1.01
633.74,30.082122955436738,15717.6,2.53
634.0,12.261788977634845,746.4,0.027
634.05,1.1988146571949422e-10,70200.0,0.021
634.1,3.4850137297938772,6.19,0.26
634.4,0.05357580530326171,40359.6,2.14
634.54,3.8114008434378155,180.6,0.37
634.55,0.0,1335.0,0.13
634.77,0.0018566031126226808,1182.6,0.0064
634.78,2.3504318206599532e-06,1535328.0,15.4
634.8,0.004839216883023149,166622.4,0.0005
634.9,0.014140591068836037,7560.0,0.27
635.0,3.022497659787361,1404.0,0.022
635.2,6.033521438852593,2.21,0.57
635.3,2.767561866134331,0.57,7.3
635.39,0.013316513296067851,15980.4,0.0062
635.4,541.690915008998,2.99,2.6
635.56,1.1625113582814057,1.47,20.9
635.6,5.093330517146914,0.653,0.33
635.7,108.5789148643916,2370.0,1.6
635.75,0.07057590106224693,54648.0,0.047
635.9,0.08458220783151722,0.78,0.64
635.95,42.63891801793798,87050000.0,11.22
636.05,4.703005318288571e-15,8043839.1,0.0003
636.1,6.234469825157383,225.0,0.24
636.2,947.8285177223934,1096.2,0.314
636.26,275.63768200847716,2508.0,1.68
636.342,0.6457743754459343,48924.0,0.011
636.39,4.045612841417257,55.65,0.16
636.41,6.734272688374085e-15,29304.000000000004,0.0148
636.5,220.77659959573512,166622.4,0.00197
636.57,0.0,1335.0,0.389
636.6,1.8971068197124752,0.54,1.87
636.81,1.5688865438812505e-08,17910000.0,0.23
636.989,615.4101187244959,693377.28,7.16
637.0,0.0011949253964800375,1170.0,0.2
637.02,1.8576351582102804,46.2,1.88
637.1,0.21951715810176184,5442.0,0.21
637.12,29.390743268006304,14.5,0.28
637.25,4.7337258705773607e-07,5024000000000.0,2.3e-07
637.3,6.867325821587476,7.6,1.7
637.36,9.236874025269857e-15,29304.000000000004,0.0203
637.39,9.715989271879097e-17,116675.1,0.0152
637.4,1.466290560749199,25.9,0.291
637.7,163389.2471934914,760900000000.0,2.56e-06
637.8,163395.23276319206,332640.0,0.44
638.0,0.23656252695952845,2.1,0.29
638.3,0.6451522215164747,0.318,3.2
638.4,0.2871404740019379,1.05,0.14
638.589,0.5305127071175418,15980.4,0.247
638.6,1.5298366511162527,1200.0,0.09
638.7,6.482918891903708,0.57,17.1
638.8,0.011301730809910402,1067040.0,0.9
638.9,3.1482166515197973,34.4,0.052
639.0,594.5446870944982,746.4,0.021
639.12,0.0008512043833228495,40359.6,0.034
639.13,8.693253559049719e-17,116675.1,0.0136
639.18,79.14629109329901,13.6,1.32
639.3,9.364389057239896,56.4,0.17
639.4,2.3636167557665844e-05,1060.8,0.26
639.5,41.00461768327508,1.05,0.18
639.61,0.009283015563113405,1182.6,0.032
639.9,250.6821487772317,1.484,3.9
639.99,555268.1447591309,760900000000.0,8.7e-06
640.0,2.2933733193627566,6.26,0.073
640.34,2.124022909256555e-07,22140.0,0.054
640.4,11.398179226617373,6.76,1.6
640.8,3.8437729611886585e-14,7632.0,0.082
640.9,0.0,237.0,1.56
641.0,1.7740946807985999e-06,1613952.0,1.9e-05
641.01,7.794286162241051e-10,462239.1,0.071
641.2,35.43999834282403,2.9,0.55
641.285,6099.308428728104,5466.0,47.4
641.4,930.6624757660546,806.4,16.1
641.47,73538.5894064186,13650000000.0,7.1e-06
641.5,52.36921605623207,1096.2,0.396
641.7,0.00020458877429617924,1404.0,0.017
642.0,3.958809090882533e-08,68832.0,0.00221
642.3,1510.9914211891232,0.54,12.5
642.35,194478.30543671836,207050000000.0,1.3e-05
642.42,5.144655921936574,806.4,0.089
642.466,0.0016553052484055077,50760.0,0.1059
642.6,6.385633219703372,24.84,0.077
642.71,292.37143708059386,876.6,1.21
642.719,18.65139605631503,693377.28,0.217
642.77,112.31462605988123,14.5,1.07
642.8,0.11329807122746319,247.2,0.157
642.9,9.5323669006479,3.57,1.64
642.96,0.5757092197924775,571.2,0.152
643.0,49.24567737755854,40.8,1.49
643.11,0.47777489061684714,746.4,0.067
643.18,0.7707732908064228,1.286,0.092
643.43,9.70500439050925,0.732,0.42
643.5,41.30939211078622,34.4,0.6
643.6,2.7043266178505934,1830.0,0.0018
643.7,141.30902623177283,93.0,6.0
644.01,3.298165263472792e-10,57780.0,84.1
644.07,28.341073865577506,14.5,0.27
644.277,1.1750035558628315e-11,8043839.1,0.0125
644.3,8.403606382730211e-06,1613952.0,9e-05
644.39,1.4295118691680215e-08,426600000.0,0.0066
644.4,6.341044049303716,5.34,0.071
644.61,1.3044292683303598,39.0,3.1
644.78,2.2620520491058063,1.286,0.27
644.847,925.5437023950919,3066.0,5.58
644.99,13.10651274330501,4.06,0.57
645.1,18.189410017278565,2.86,3.4
645.19,3069.5457305999807,133.8,88.0
645.3,11.50309930363003,34.4,0.19
645.4,146.02234344496708,2508.0,0.89
645.5,0.4321680565314571,0.894,0.22
645.56,8.292109579803276e-05,179.4,0.105
645.6,51.926148629584176,750.0,0.39
645.7,15.46165772627085,451.2,0.95
645.775,1.3930842158309732e-09,8043839.1,1.482
645.8,3.068207138488136e-16,116675.1,0.048
645.82,0.07651144162230845,93.0,25.0
645.852,0.016783510205152306,5201280.0,7.42
645.9,0.39302633587091934,25.9,0.078
645.94,970123.6552113553,760900000000.0,1.52e-05
646.0,4.871121206130501,34.4,0.08
646.1,1.3636916263514824,6.1,0.03
646.2,18.014835021559804,5466.0,0.14
646.29,18.135430575392164,1312416.0,6.3
646.34,35.351475865587936,4.52e-06,2.7
646.66,87.07681663231872,24.84,1.05
647.0,6679.247947292336,1.9e-06,55.0
647.2,2748.740246658167,848.4,0.017
647.272,1.526375796508572,48924.0,0.026
647.3,5.386216413621969,19.0,0.067
647.4,3.679120239348346,4.06,0.16
647.49,21.20332192906169,14.5,0.202
647.51,15940.365995629792,9.0,99.57
647.58,895.1914242432459,2.32,58.0
647.73,3.3843515101611374e-12,459648.0,0.0141
647.94,1.474380729831682,15717.6,0.124
648.1,868.9880101054873,1096.2,6.2
648.4,0.049916779616685523,746.4,0.007
648.5,100.55697003745273,102.0,2.6
648.587,0.08654609750303334,8546.4,0.013
648.6,0.006141763639596601,1330.8,0.0096
648.7,42.71198277920973,1098.0,0.23
648.76,9.125251818799798,74988.0,0.057
648.84,1.5733503031530037e-07,22140.0,0.04
648.91,0.07065732732189743,11268.0,0.011
648.97,2.8266658872284374e-08,7447680.0,0.085
648.98,47.27027188611587,24.84,0.57
649.0,9.050105244088926e-06,69.54,4.1e-05
649.1,0.25680976023910285,1200.0,3.0
649.13,12.669467548030445,56.4,0.23
649.2,0.015955182999101165,1182.6,0.055
649.3,8.858560422950008,636.0,0.07
649.32,45314.98652631988,760900000000.0,7.1e-07
649.4,0.0017345723609031366,171.0,2.1
649.42,2.1365431466419146e-09,499.2,2.2
649.5,1.560777255014088e-06,864000.0,0.0012
649.52,5.021406309310698e-05,271400000.0,0.0874
649.6,0.0006572089680640206,1170.0,0.11
649.79,0.1607403740485553,1107.0,0.026
649.85,88.02718753326995,23688.0,0.46
650.0,528.398786531538,2.1,2.3
650.1,2.56652673754954,6.76,0.36
650.2,5.893636228803895,0.529,20.0
650.3,1.3755921755482179,25.9,0.273
650.4,0.00038796912042362154,1404.0,0.57
650.5,184.10854903417876,1.04,0.8
650.56,27.996369713365056,445.8,0.19
650.6,0.0,13.5,4.1
650.8,46.05430363716144,9399.6,0.37
650.88,6.911536030956254,6.26,0.22
650.9,6.04073217108665,876.6,0.025
651.0,0.0678888577804918,6220.8,0.06
651.08,2.6843323710552967,556.2,0.045
651.29,2.0230428434466172,4.6,0.88
651.3,8.933667383399579,23.9,0.068
651.5,0.5380734092173527,8.3,0.48
651.51,3.540038182094258e-07,22140.0,0.09
651.58,0.005107913174177123,0.299,1.3
651.69,0.00120321307039916,3390940.8,0.00022
651.9,6.945450705200337,0.653,0.45
651.96,27.813588284743645,55.65,1.1
652.0,3.715357633691998,0.57,9.8
652.05,421237.90292072005,760900000000.0,6.6e-06
652.1,141.18147464708912,9.6,1.496
652.26,0.0,1335.0,0.135
652.3,355.1346224703712,1.07,0.46
652.31,29.12440655650436,39.7,2.7
652.41,2.1978945635414743e-09,132500000000000.0,100.0
652.5,2.4826641094883164,34.4,0.041
652.6,1.7219557369146326,832896.0,0.041
652.68,0.7700899219799696,6.63,79.0
652.7,6.523990744773582,876.6,0.027
652.761,0.8269125191913101,15980.4,0.385
652.79,4.7337258705773607e-07,5024000000000.0,2.3e-07
652.8,0.010260702196829997,87050000.0,0.0027
652.81,4.794073653887713e-16,116675.1,0.075
652.84,0.011262331479604136,9712.8,0.33
652.9,822.7075974984427,34740.0,8.0
652.94,0.24928062671464565,10.2,4.5
653.0,38.05022638430298,34740.0,0.37
653.02,390479.552200279,13650000000.0,3.77e-05
653.3,0.002578940551532842,1200.0,0.036
653.4,287.8046948847237,13.6,4.8
653.9,0.09740913072618078,6220.8,0.0181
653.98,41.27463096197716,750.0,0.31
654.08,24.16907260647316,848.4,0.157
654.2,423.07191671704066,32580.000000000004,17.0
654.25,1.7533622418847168,102240.0,0.241
654.26,77.11263636516217,1500.0,1.527
654.28,35.313796512904,15717.6,2.97
654.4,331.3649819057701,13.6,75.0
654.42,58.051211088212476,24.84,0.7
654.432,9.928690358803316,32904.0,0.045
654.53,5.689634277589578,1.26,0.78
654.6,11.263026823465008,636.0,0.089
654.8,1338.0931731022083,6.6e-09,100.0
654.831,8.52586425676266,6220.8,8.0
654.88,143603.83054115454,760900000000.0,2.25e-06
654.892,2.2308536602067126,80.8,0.038
655.0,0.278107772150105,746.4,0.039
655.1,0.003881964724771389,0.069,1.9
655.2,0.0003504959225447028,40359.6,0.014
655.3,1.1997257672279266e-05,69.54,0.00138
655.592,0.2823036042489877,54648.0,0.188
655.7,41.9715180040222,13.6,0.7
655.87,0.04269560824205997,0.2,0.097
655.95,9.683018359004178,180.6,0.94
656.07,19.279624529611546,56.4,0.35
656.09,14.35225883694619,23688.0,0.075
656.1,11.95481450732063,806.4,0.18
656.198,4.553388417365136,15980.4,2.12
656.2,55.67731272045203,451.2,3.5
656.3,174.62883922876782,1067040.0,2.19
656.489,3.12110091435018e-07,426600000.0,0.1441
656.5,3.0871369569969405,1170.0,0.06
656.58,1.8492067445047597,556.2,0.031
656.7,11.68507789061688,9.3,6.1
656.8,0.2553720241374176,0.894,0.13
656.89,8.23256673143889e-06,5024000000000.0,4e-06
657.05,0.0008664173418676026,94464.0,6.2
657.17,0.9443744970847638,0.269,0.32
657.2,2.4914432011319745,180.6,0.24
657.3,0.8979882568155116,1404.0,0.024
657.32,3.240882574659689,23.1,7.1
657.5,5.343793072101384e-07,1830.0,0.013
657.55,0.0035229498908408525,166622.4,0.000364
657.668,0.6351135945617306,21542.4,0.0641
657.68,5.433283474406074e-16,116675.1,0.085
657.7,0.043102709653037856,0.611,0.071
657.77,577.1323511244907,919.2,10.8
657.78,3434.936830778043,1062.0,78.0
657.84,0.09771572195605478,0.2,0.222
657.9,0.9557151198599014,5442.0,0.27
657.94,5728.394148779711,4326.0,98.23
658.0,25.06821487772317,1.484,0.39
658.12,1.935398099159292e-09,462239.1,0.0023
658.2,115.59595468375502,2370.0,1.7
658.5,1.5233892997374205,54.2,0.28
658.56,61.88671199796485,445.8,0.42
658.61,5.205607017168633,746.4,0.73
658.76,0.004061319308862115,1182.6,0.014
658.86,619092.0694440886,760900000000.0,9.7e-06
658.9,0.17003775236085583,9167040.0,0.0125
658.93,7.200747893959867e-14,459648.0,0.0003
658.95,6.799105786120051e-13,8928.0,0.0024
659.0,50.035841407613454,60.0,0.3
659.14,18.565756857812826,1.676,78.0
659.15,23.135549435533854,56.4,0.42
659.3,18.44914369851707,1.85,1.12
659.5,1.290263566269587,1086.0,1.33
659.53,1.3806932123196612e-15,116675.1,0.216
659.6,1.542369962368924,56.4,0.028
659.75,5.125910014581602e-05,2735.4,0.0374
659.9,15.954974916917704,14.5,0.152
659.99,0.0007760981142061275,40359.6,0.031
660.0,13.06144269566349,684.0,0.125
660.02,11.665226202645405,55.1,0.82
660.06,102.74131942764704,1.791,4.8
660.08,0.0001900498487298198,8402.4,0.0281
660.1,1.9666878789412546e-08,22140.0,0.005
660.4,5.791703246250524,2.1,7.1
660.6,69.92730651222486,1.484,0.36
660.64,54.12496025293639,876.6,0.224
660.87,0.01363442910832281,1182.6,0.047
660.88,62.197726165941944,24.84,0.75
660.9,39.113729361412865,636.0,0.227
661.15,58.053816458473506,3066.0,0.35
661.2,3.8628800100484586,54.2,0.32
661.23,19.852654657315504,32.32,0.33
661.4,0.1317527933263987,32.6,0.74
661.55,0.1673333259889979,102240.0,0.023
661.58,2.5675181639492015,0.269,0.87
661.64,24.321738732662343,5.84,0.32
661.657,4915.720704737328,153.12,89.9
661.7,1.1793583677773292,103.8,0.14
661.9,0.005541811766895728,6220.8,0.0052
662.06,3.448800523152452,14112.0,0.0259
662.1,64.2133246422794,1.791,3.0
662.2,0.32752194655909944,25.9,0.065
662.4,3770147.4027804583,166622.4,0.00023
662.42,58.735422247341106,5201280.0,0.029
662.43,3.767181294278684e-11,205344.0,0.081
662.5,36.35706413030548,40.8,1.1
662.7,37.04408248650646,6.76,5.2
662.8,1.6724903667108035,31.6,0.213
662.89,28.19756799411571,3066.0,0.17
662.9,3.535155759451738,165.6,1.23
662.92,0.3096110130006945,0.611,0.51
663.13,1.1889464674712423e-08,559872.0,0.00293
663.2,10.941604379979955,1.26,1.5
663.5,1.1910794732725205,12096.0,0.68
663.58,243.12636856343337,445.8,1.65
663.59,0.192701801786993,11268.0,0.03
663.7,1.650704711715836e-06,223.2,0.32
663.8,5.146776979533308,1.85,3.0
663.82,1.1013452122071026e-07,22140.0,0.028
664.0,0.045099866476784614,1330.8,0.069
664.2,3.7371800662490324,103.8,0.52
664.4,0.0008342597174305659,191088.0,0.00078
664.5,13.295178225229352,806.4,0.23
664.571,2.952263850409935,118940.4,5.69
664.58,105947.71497702958,760900000000.0,1.66e-06
664.6,10.152608659060634,9.3,5.3
664.74,1.499527513421158e-05,271400000.0,0.0261
664.77,2.1442678037520322e-08,426600000.0,0.0099
664.9,2.9685763254022075,1086.0,3.06
665.0,0.005027642001509197,1330.8,0.0057
665.007,0.0,1335.0,3.33
665.03,4.7337258705773607e-07,5024000000000.0,2.3e-07
665.05,263.1562865441477,119700.0,4.18
665.1,0.5664978706845397,5.34,0.7
665.21,0.6631800720502504,746.4,0.093
665.22,0.016305715391058587,6220.8,0.0153
665.33,2.8267349707266805,31.6,0.36
665.34,5.0308103721344664e-05,94464.0,0.36
665.446,0.44674512397483257,1182.6,1.54
665.45,0.08891250376181561,0.2,0.202
665.5,0.00015021253823344402,40359.6,0.006
665.72,5.211181835399547,189.0,0.115
665.8,0.08864517982732066,1060.8,1.08
